"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jan 21 18:39:20 UTC 2024","Sun Jan 21 18:41:01 UTC 2024","100582","","Inquire command tests","","Inquire command tests","3D086503 | To verify Inquire command for Surface of Revolution | Abhishek Benni","3D086503 | To verify Inquire command for Surface of Revolution | Abhishek Benni",""
"passed","Sun Jan 21 19:04:07 UTC 2024","Sun Jan 21 19:05:19 UTC 2024","72146","","Create Hole command tests","","Create Hole command tests","3D035019 | Verify error message for Tip angle value less than zero and greater than 180 | Prakash Sutar","3D035019 | Verify error message for Tip angle value less than zero and greater than 180 | Prakash Sutar",""
"broken","Sun Jan 21 18:42:51 UTC 2024","Sun Jan 21 18:45:43 UTC 2024","171937","","Coplanar Command tests","","Coplanar Command tests","3D057503 | Error Scenario - coplanar command | Sanjana Marta","3D057503 | Error Scenario - coplanar command | Sanjana Marta",""
"passed","Sun Jan 21 21:57:33 UTC 2024","Sun Jan 21 21:58:41 UTC 2024","68318","","Navigation to ZelX Pages PRT files","","Navigation to ZelX Pages PRT files","Z000227 | User able to navigate to Zel X Home page without saving the edited 3DA-JT file | Suba Gopalakrishnan","Z000227 | User able to navigate to Zel X Home page without saving the edited 3DA-JT file | Suba Gopalakrishnan",""
"passed","Sun Jan 21 19:43:12 UTC 2024","Sun Jan 21 19:44:47 UTC 2024","94880","","Edit Flange command tests","","Edit Flange command tests","3DH003006 | Validate reverse direction option of a Flange. | Snehal Atre","3DH003006 | Validate reverse direction option of a Flange. | Snehal Atre",""
"broken","Sun Jan 21 19:23:58 UTC 2024","Sun Jan 21 19:25:39 UTC 2024","101331","","MBD Navigator command tests","","MBD Navigator command tests","3D105004 | Verify Make Work View Option | Abhijeet Sabale","3D105004 | Verify Make Work View Option | Abhijeet Sabale",""
"passed","Sun Jan 21 19:21:59 UTC 2024","Sun Jan 21 19:24:12 UTC 2024","132790","","SaveAs command tests","","SaveAs command tests","3D006262 | ME-282264- After saving file filename is not displayed in 3D author. | Tanush Mane","3D006262 | ME-282264- After saving file filename is not displayed in 3D author. | Tanush Mane",""
"broken","Sun Jan 21 19:51:12 UTC 2024","Sun Jan 21 19:52:26 UTC 2024","74709","","Resize Blend command tests","","Resize Blend command tests","3D042502 | Validate Valid workflow for Resize blend with valid inputs | Sanjana Marta","3D042502 | Validate Valid workflow for Resize blend with valid inputs | Sanjana Marta",""
"passed","Sun Jan 21 21:31:31 UTC 2024","Sun Jan 21 21:32:53 UTC 2024","82768","","Navigation to ZelX Pages PRT files","","Navigation to ZelX Pages PRT files","Z000206 | User able to navigate to Zel X projects page without saving the edited file in 3DA | Suba Gopalakrishnan","Z000206 | User able to navigate to Zel X projects page without saving the edited file in 3DA | Suba Gopalakrishnan",""
"passed","Sun Jan 21 18:57:03 UTC 2024","Sun Jan 21 18:58:28 UTC 2024","84363","","Perpendicular Command tests","","Perpendicular Command tests","3D058217 | Verify perpendicular Command dialog | Sanjana Marta","3D058217 | Verify perpendicular Command dialog | Sanjana Marta",""
"broken","Sun Jan 21 20:15:28 UTC 2024","Sun Jan 21 20:18:15 UTC 2024","167362","","Create Dimension tests","","Create Dimension tests","3D075008 | Verify  place dimensions between two Circles using point to point method | Snehal Atre","3D075008 | Verify  place dimensions between two Circles using point to point method | Snehal Atre",""
"broken","Sun Jan 21 20:37:10 UTC 2024","Sun Jan 21 20:39:47 UTC 2024","157408","","Create Dimension tests","","Create Dimension tests","3D075020 | ME-321961 - 3D Author: can't place a PMI dimension using a single edge only | Sonali Borase","3D075020 | ME-321961 - 3D Author: can't place a PMI dimension using a single edge only | Sonali Borase",""
"passed","Sun Jan 21 19:15:38 UTC 2024","Sun Jan 21 19:18:28 UTC 2024","170361","","SaveAs command tests","","SaveAs command tests","3D006260 | Save As for Edit Dimension Command. | Prajakta Patil","3D006260 | Save As for Edit Dimension Command. | Prajakta Patil",""
"passed","Sun Jan 21 21:54:12 UTC 2024","Sun Jan 21 21:55:18 UTC 2024","66187","","Kanban View for Project","","Kanban View for Project","Z015004 | Verify toggle button working correctly | Prakash Sutar","Z015004 | Verify toggle button working correctly | Prakash Sutar",""
"passed","Sun Jan 21 18:47:41 UTC 2024","Sun Jan 21 18:49:58 UTC 2024","136741","","Replace Command tests","","Replace Command tests","3D055009 | Valid replace Scenario - Multiple original faces -single replacement face  | Varsha Chaudhari","3D055009 | Valid replace Scenario - Multiple original faces -single replacement face  | Varsha Chaudhari",""
"passed","Sun Jan 21 18:42:54 UTC 2024","Sun Jan 21 18:45:21 UTC 2024","147451","","Undo Redo command tests","","Undo Redo command tests","3D115004 | Multiple Undo Redo for Resize hole | Varsha Chaudhari","3D115004 | Multiple Undo Redo for Resize hole | Varsha Chaudhari",""
"passed","Sun Jan 21 19:14:29 UTC 2024","Sun Jan 21 19:16:19 UTC 2024","109695","","Create Hole command tests","","Create Hole command tests","3D035026 | Verify Tapered hole creation with valid custom values and Hole extent as Value | Prakash Sutar","3D035026 | Verify Tapered hole creation with valid custom values and Hole extent as Value | Prakash Sutar",""
"passed","Sun Jan 21 21:49:31 UTC 2024","Sun Jan 21 21:50:35 UTC 2024","63709","","Kanban View for Project","","Kanban View for Project","Z015001 | Verify view is remebered for last used session on refresh | Prakash Sutar","Z015001 | Verify view is remebered for last used session on refresh | Prakash Sutar",""
"broken","Sun Jan 21 20:10:07 UTC 2024","Sun Jan 21 20:12:56 UTC 2024","168192","","Resize torus command tests","","Resize torus command tests","3D080004 | Validate error message for resize torus with negative major diameter value.  | Abhishek Benni","3D080004 | Validate error message for resize torus with negative major diameter value.  | Abhishek Benni",""
"passed","Sun Jan 21 22:09:52 UTC 2024","Sun Jan 21 22:13:04 UTC 2024","192218","","Assembly Save As command tests","","Assembly Save As command tests","3DA0012501 | Validate Assembly SaveAs dialog and save As assembly file with unique name. | Prajakta Patil","3DA0012501 | Validate Assembly SaveAs dialog and save As assembly file with unique name. | Prajakta Patil",""
"passed","Sun Jan 21 22:36:49 UTC 2024","Sun Jan 21 22:39:35 UTC 2024","165180","","Part Configurator in catalog test","","Part Configurator in catalog test","3DA021503 | Verify User can navigate back to Catalog by clicking on breadcrumb. | Pratik Deshpande","3DA021503 | Verify User can navigate back to Catalog by clicking on breadcrumb. | Pratik Deshpande",""
"passed","Sun Jan 21 18:50:24 UTC 2024","Sun Jan 21 18:51:40 UTC 2024","75587","","Create Hole command tests","","Create Hole command tests","3D035011 | Verify error for the same face selection as the hole position and Until selected target option | Prakash Sutar","3D035011 | Verify error for the same face selection as the hole position and Until selected target option | Prakash Sutar",""
"failed","Sun Jan 21 20:03:29 UTC 2024","Sun Jan 21 20:04:39 UTC 2024","69653","","Edit Dimension tests","","Edit Dimension tests","3D077501 | Change the Angular dimension & validate its value | Snehal Atre","3D077501 | Change the Angular dimension & validate its value | Snehal Atre",""
"passed","Sun Jan 21 19:01:09 UTC 2024","Sun Jan 21 19:03:20 UTC 2024","130732","","Tangent Command tests","","Tangent Command tests","3D057792 | Valid Scenario: through point edge - tangent command | Sanjana Marta","3D057792 | Valid Scenario: through point edge - tangent command | Sanjana Marta",""
"passed","Sun Jan 21 22:56:45 UTC 2024","Sun Jan 21 22:58:27 UTC 2024","101758","","Assembly constraints tests","","Assembly constraints tests","3DA030022 | Indicate components in navigator when a constraint associated with 1st level components is selected. | Prajakta Patil","3DA030022 | Indicate components in navigator when a constraint associated with 1st level components is selected. | Prajakta Patil",""
"passed","Sun Jan 21 22:46:41 UTC 2024","Sun Jan 21 22:48:53 UTC 2024","132645","","Regression defects ","","Regression defects ","R0000005 | ME-285726 - 3D Author: Save of a new file puts session in a bad state | Varsha Chaudhari","R0000005 | ME-285726 - 3D Author: Save of a new file puts session in a bad state | Varsha Chaudhari",""
"passed","Sun Jan 21 20:38:04 UTC 2024","Sun Jan 21 20:40:45 UTC 2024","161642","","Revise command tests","","Revise command tests","3D007554 | Validate create revision works for file with special character in file name. | Pratik Deshpande","3D007554 | Validate create revision works for file with special character in file name. | Pratik Deshpande",""
"broken","Sun Jan 21 19:40:08 UTC 2024","Sun Jan 21 19:43:12 UTC 2024","183627","","Edit Flange command tests","","Edit Flange command tests","3DH003005 | Validate Bend radius option of a Flange. | Snehal Atre","3DH003005 | Validate Bend radius option of a Flange. | Snehal Atre",""
"passed","Sun Jan 21 19:49:22 UTC 2024","Sun Jan 21 19:50:55 UTC 2024","93010","","Part Navigator History free mode command tests","","Part Navigator History free mode command tests","3D095010 | To verify body should get listed under the history free modelling mode in the part navigator. | Prajakta Patil","3D095010 | To verify body should get listed under the history free modelling mode in the part navigator. | Prajakta Patil",""
"passed","Sun Jan 21 18:51:33 UTC 2024","Sun Jan 21 18:53:04 UTC 2024","90975","","Tangent Command tests","","Tangent Command tests","3D057787 | Verify tangent Command And its tooltip text | Sanjana Marta","3D057787 | Verify tangent Command And its tooltip text | Sanjana Marta",""
"passed","Sun Jan 21 21:15:44 UTC 2024","Sun Jan 21 21:17:58 UTC 2024","133319","","Last Save Setting tests","","Last Save Setting tests","3D145008 | Validate last saved settings for pick through, single select, auto dimension after Page reloading. | Prajakta Patil","3D145008 | Validate last saved settings for pick through, single select, auto dimension after Page reloading. | Prajakta Patil",""
"passed","Sun Jan 21 21:21:15 UTC 2024","Sun Jan 21 21:23:59 UTC 2024","163824","","File Apply Status tests","","File Apply Status tests","Z000005 | Life cycle status for assembly Release failed case | Lokesh Sonawane","Z000005 | Life cycle status for assembly Release failed case | Lokesh Sonawane",""
"passed","Sun Jan 21 19:18:08 UTC 2024","Sun Jan 21 19:21:32 UTC 2024","204306","","Save command tests","","Save command tests","3D005011 | Save for Edit Dimension Command. | Prajakta Patil","3D005011 | Save for Edit Dimension Command. | Prajakta Patil",""
"broken","Sun Jan 21 22:11:08 UTC 2024","Sun Jan 21 22:13:15 UTC 2024","127596","","RFQ test","","RFQ test","Z007004 | Validate create  no quote and submit quote and validate mail for no quote  | Sonali Borase","Z007004 | Validate create  no quote and submit quote and validate mail for no quote  | Sonali Borase",""
"passed","Sun Jan 21 19:18:18 UTC 2024","Sun Jan 21 19:20:07 UTC 2024","109384","","Create Hole command tests","","Create Hole command tests","3D035028 | Verify Tapered hole creation  with valid custom values and Hole extent as Until next | Prakash Sutar","3D035028 | Verify Tapered hole creation  with valid custom values and Hole extent as Until next | Prakash Sutar",""
"passed","Sun Jan 21 22:27:36 UTC 2024","Sun Jan 21 22:29:30 UTC 2024","114373","","Assembly Delete command tests","","Assembly Delete command tests","3DA025006 | Validate the error while deleting the 2nd level & below components/children/sub-assembly using delete command  | Prajakta Patil","3DA025006 | Validate the error while deleting the 2nd level & below components/children/sub-assembly using delete command  | Prajakta Patil",""
"passed","Sun Jan 21 22:41:35 UTC 2024","Sun Jan 21 22:43:39 UTC 2024","123598","","Regression defects ","","Regression defects ","R0000002 | ME-337639 - 3D Author: part with special characters in file name fails to open  | Prakash Sutar","R0000002 | ME-337639 - 3D Author: part with special characters in file name fails to open  | Prakash Sutar",""
"passed","Sun Jan 21 20:06:22 UTC 2024","Sun Jan 21 20:08:43 UTC 2024","141201","","Sketch command tests","","Sketch command tests","3D015022 | Validate sketch for circle drawn | Prasen Rokade","3D015022 | Validate sketch for circle drawn | Prasen Rokade",""
"passed","Sun Jan 21 19:13:52 UTC 2024","Sun Jan 21 19:16:13 UTC 2024","140545","","Resize Hole command tests","","Resize Hole command tests","3D037504 | Resize CounterBore as Countersunk Hole | Prasen Rokade","3D037504 | Resize CounterBore as Countersunk Hole | Prasen Rokade",""
"passed","Sun Jan 21 19:02:22 UTC 2024","Sun Jan 21 19:04:07 UTC 2024","104646","","Create Hole command tests","","Create Hole command tests","3D035018 | Verify Countersunk hole creation with valid custom values and Hole extent as Value | Prakash Sutar","3D035018 | Verify Countersunk hole creation with valid custom values and Hole extent as Value | Prakash Sutar",""
"failed","Sun Jan 21 19:52:50 UTC 2024","Sun Jan 21 19:54:48 UTC 2024","117301","","Resize Hole command tests","","Resize Hole command tests","3D037524 | Resize Simple Hole as Tapered Hole | Tanush Mane","3D037524 | Resize Simple Hole as Tapered Hole | Tanush Mane",""
"passed","Sun Jan 21 20:33:43 UTC 2024","Sun Jan 21 20:35:47 UTC 2024","124204","","Appearence library tests","","Appearence library tests","3D135004 | Validate that the user can successfully overwrite a previously applied color for the body & face entities. | Tanush Mane","3D135004 | Validate that the user can successfully overwrite a previously applied color for the body & face entities. | Tanush Mane",""
